"Sed_ID";"2000";"500";"250";"63";"0";"sedID";"Sediment";"Texture";"D50(um)";"Mean.fw.phi";"Mean.fw.um";"Sand";"mud";"sed_Id";"Sed_class1";"Sed_class"
3407;0;0.22;1.21;93.93;4.64;"X3407";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";122.575;3.028;53.517;95.36;4.64;"3407";"Very Fine Sand";"Very Fine Sand"
3408;0;0.09;6.6;88.49;4.83;"X3408";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";127.33;2.973;57.301;95.172;4.828;"3408";"Fine Sand";"Fine Sand"
3409;0;0.71;2.03;76.23;21.02;"X3409";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";106.389;3.667;14.412;78.981;21.019;"3409";"Very Fine Sand";"Very Fine Sand"
3411;0;6.15;4.53;72.79;16.52;"X3411";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";118.746;3.133;39.921;83.475;16.525;"3411";"Very Fine Sand";"Very Fine Sand"
3412;0;0.11;0.51;88.66;10.73;"X3412";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.012;3.108;46.145;89.272;10.728;"3412";"Very Fine Sand";"Very Fine Sand"
3414;0;0.24;1.77;97.47;0.51;"X3414";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.837;2.979;58.664;99.486;0.514;"3414";"Fine Sand";"Fine Sand"
3416;0;0.41;4.28;94.86;0.46;"X3416";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";129.417;2.95;60.945;99.543;0.457;"3416";"Fine Sand";"Fine Sand"
3421;0;1.71;15.26;74.25;8.78;"X3421";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";135.407;2.872;62.353;91.217;8.783;"3421";"Fine Sand";"Fine Sand"
3423;0;1.04;15.12;70.73;13.11;"X3423";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";129.284;2.949;54.415;86.891;13.109;"3423";"Fine Sand";"Fine Sand"
3424;0;1.08;5.81;61.93;31.18;"X3424";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Leptokurtic";"Muddy Sand";95.779;4.197;4.673;68.822;31.178;"3424";"Very Coarse Silt";"Very Coarse Silt"
3429;0;3.24;3.76;65.07;27.92;"X3429";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Leptokurtic";"Muddy Sand";100.564;4.048;6.322;72.078;27.922;"3429";"Very Coarse Silt";"Very Coarse Silt"
3430;0.1;3.55;14.62;77.62;4.11;"X3430";"Fine Sand,Moderately Sorted,Coarse Skewed,Mesokurtic";"Slightly Gravelly Sand";142.313;2.78;72.308;95.79;4.107;"3430";"Fine Sand";"Fine Sand"
3433;0.09;3.77;17.04;68.22;10.88;"X3433";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Slightly Gravelly Muddy Sand";138.859;2.8;65.307;89.031;10.884;"3433";"Fine Sand";"Fine Sand"
3434;0;1.04;7.49;70.71;20.75;"X3434";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";111.415;3.58;16.225;79.249;20.751;"3434";"Very Fine Sand";"Very Fine Sand"
3441;0;0.73;11.06;71.63;16.58;"X3441";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";119.854;3.125;40.035;83.421;16.579;"3441";"Very Fine Sand";"Very Fine Sand"
3442;0;1.32;19.78;75.95;2.94;"X3442";"Fine Sand,Moderately Sorted,Coarse Skewed,Platykurtic";"Sand";147.98;2.715;79.003;97.055;2.945;"3442";"Fine Sand";"Fine Sand"
3443;0;2.01;16.13;72.08;9.78;"X3443";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";135.941;2.854;62.656;90.22;9.78;"3443";"Fine Sand";"Fine Sand"
3446;0;8.13;28.21;61.13;2.53;"X3446";"Fine Sand,Poorly Sorted,Coarse Skewed,Mesokurtic";"Sand";183.72;2.425;116.687;97.467;2.533;"3446";"Fine Sand";"Fine Sand"
3448;0;7.84;67.52;24.57;0.07;"X3448";"Medium Sand,Moderately Sorted,Fine Skewed,Very Leptokurtic";"Sand";324.349;1.815;385.493;99.93;0.07;"3448";"Medium Sand";"Medium Sand"
3449;0;0.25;2.11;96.69;0.94;"X3449";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.772;2.98;58.444;99.056;0.944;"3449";"Fine Sand";"Fine Sand"
3451;0;0.15;2.69;96.76;0.39;"X3451";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.708;2.969;59.469;99.606;0.394;"3451";"Fine Sand";"Fine Sand"
3465;0;0.39;2.23;97.23;0.15;"X3465";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.712;2.969;59.565;99.848;0.152;"3465";"Fine Sand";"Fine Sand"
3466;0;0.17;2.24;97.58;0;"X3466";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.658;2.97;59.576;100;0;"3466";"Fine Sand";"Fine Sand"
3467;0;1.34;9.65;77.53;11.47;"X3467";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";124.962;3;52.177;88.526;11.474;"3467";"Very Fine Sand";"Very Fine Sand"
3469;0;0.37;1.25;96.2;2.18;"X3469";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";124.995;3;56.456;97.819;2.181;"3469";"Very Fine Sand";"Very Fine Sand"
3474;0;0.11;0.86;98.4;0.63;"X3474";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.795;2.991;57.72;99.369;0.631;"3474";"Fine Sand";"Fine Sand"
3476;0;1.06;7.18;72.11;19.65;"X3476";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";112.533;3.49;19.599;80.349;19.651;"3476";"Very Fine Sand";"Very Fine Sand"
3478;0;0.13;6.48;78.43;14.96;"X3478";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";116.614;3.1;44.608;85.036;14.964;"3478";"Very Fine Sand";"Very Fine Sand"
3482;0;0.34;3.96;95.62;0.09;"X3482";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";129.362;2.951;61.045;99.912;0.088;"3482";"Fine Sand";"Fine Sand"
3483;0;0;0.85;99.13;0.01;"X3483";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.233;2.986;58.326;99.985;0.015;"3483";"Fine Sand";"Fine Sand"
3486;0;0.04;1.04;98.92;0;"X3486";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.448;2.983;58.519;100;0;"3486";"Fine Sand";"Fine Sand"
3495;0;0.32;3.14;95.97;0.58;"X3495";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";128.122;2.964;59.759;99.424;0.576;"3495";"Fine Sand";"Fine Sand"
3496;0;0.02;2.11;95.29;2.59;"X3496";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.078;2.999;56.368;97.414;2.586;"3496";"Fine Sand";"Fine Sand"
3514;0;0.01;1.85;96.44;1.7;"X3514";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.644;2.993;57.187;98.299;1.701;"3514";"Fine Sand";"Fine Sand"
3515;0.03;0.57;1.86;93.31;4.23;"X3515";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Slightly Gravelly Sand";123.867;3.013;54.721;95.739;4.231;"3515";"Very Fine Sand";"Very Fine Sand"
3517;0;0.02;2.47;94.92;2.59;"X3517";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.403;2.995;56.637;97.406;2.594;"3517";"Fine Sand";"Fine Sand"
3518;0;0.02;1.53;96.98;1.47;"X3518";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.567;2.993;57.21;98.528;1.472;"3518";"Fine Sand";"Fine Sand"
3521;0;0.31;0.9;92.74;6.05;"X3521";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";121.069;3.046;51.774;93.954;6.046;"3521";"Very Fine Sand";"Very Fine Sand"
3522;0;0;3.54;93.1;3.36;"X3522";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.672;2.992;56.557;96.643;3.357;"3522";"Fine Sand";"Fine Sand"
3537;0;0.62;1.27;79.2;18.91;"X3537";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";108.224;3.492;20.839;81.089;18.911;"3537";"Very Fine Sand";"Very Fine Sand"
3538;0;0.23;0.67;86.85;12.25;"X3538";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";114.691;3.124;44.6;87.75;12.25;"3538";"Very Fine Sand";"Very Fine Sand"
3539;0;0.02;1.07;91.72;7.18;"X3539";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";119.885;3.06;50.411;92.816;7.184;"3539";"Very Fine Sand";"Very Fine Sand"
3542;0;0.18;0.91;78.73;20.19;"X3542";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";106.172;3.616;16.275;79.813;20.187;"3542";"Very Fine Sand";"Very Fine Sand"
3543;0;0.07;0.57;94.61;4.76;"X3543";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";121.789;3.038;52.844;95.243;4.757;"3543";"Very Fine Sand";"Very Fine Sand"
3546;0;0.14;1.33;98.28;0.25;"X3546";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.577;2.982;58.537;99.748;0.252;"3546";"Fine Sand";"Fine Sand"
3552;0;0;3.97;94.93;1.1;"X3552";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";128.141;2.964;59.566;98.898;1.102;"3552";"Fine Sand";"Fine Sand"
3553;0;0.86;6.51;76.99;15.63;"X3553";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";116.555;3.101;44.226;84.367;15.633;"3553";"Very Fine Sand";"Very Fine Sand"
3554;0;3.47;18.04;76.86;1.63;"X3554";"Fine Sand,Moderately Sorted,Coarse Skewed,Platykurtic";"Sand";149.99;2.683;82.661;98.373;1.627;"3554";"Fine Sand";"Fine Sand"
3566;0;0.65;1.79;74.9;22.65;"X3566";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";104.203;3.792;11.191;77.346;22.654;"3566";"Very Fine Sand";"Very Fine Sand"
3567;0;0.16;10.18;60.04;29.63;"X3567";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Leptokurtic";"Muddy Sand";100.569;4.085;5.623;70.373;29.627;"3567";"Very Coarse Silt";"Very Coarse Silt"
3568;0;0.2;1.77;55.76;42.27;"X3568";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Platykurtic";"Muddy Sand";76.263;4.646;2.023;57.729;42.271;"3568";"Very Coarse Silt";"Very Coarse Silt"
3570;0;0.75;4.28;91.41;3.56;"X3570";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.905;2.978;57.502;96.445;3.555;"3570";"Fine Sand";"Fine Sand"
3571;0;1.05;6.27;91.27;1.42;"X3571";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";131.206;2.93;62.119;98.578;1.422;"3571";"Fine Sand";"Fine Sand"
3573;0;0.15;0.57;81.97;17.32;"X3573";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";109.151;3.337;28.964;82.683;17.317;"3573";"Very Fine Sand";"Very Fine Sand"
3576;0;0.09;1.34;87.35;11.22;"X3576";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.17;3.106;46.049;88.78;11.22;"3576";"Very Fine Sand";"Very Fine Sand"
3578;0;1.08;4.98;74.85;19.09;"X3578";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";111.314;3.464;21.172;80.91;19.09;"3578";"Very Fine Sand";"Very Fine Sand"
3580;0;0.22;1.71;88.44;9.63;"X3580";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";118.194;3.081;48.155;90.373;9.627;"3580";"Very Fine Sand";"Very Fine Sand"
3584;0;0.55;3.68;92.32;3.45;"X3584";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.241;2.986;56.993;96.553;3.447;"3584";"Fine Sand";"Fine Sand"
3585;0;1.47;7.09;86.6;4.84;"X3585";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";129.267;2.952;58.901;95.158;4.842;"3585";"Fine Sand";"Fine Sand"
3588;0.26;1.76;6.41;84.2;7.37;"X3588";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Slightly Gravelly Sand";126.606;2.982;55.536;92.37;7.365;"3588";"Fine Sand";"Fine Sand"
3589;0.08;2.45;9.8;81.4;6.27;"X3589";"Fine Sand,Poorly Sorted,Symmetrical,Leptokurtic";"Slightly Gravelly Sand";132.101;2.92;60.549;93.653;6.27;"3589";"Fine Sand";"Fine Sand"
3597;0;1.28;8.93;86.12;3.68;"X3597";"Fine Sand,Moderately Sorted,Symmetrical,Mesokurtic";"Sand";132.222;2.919;61.967;96.321;3.679;"3597";"Fine Sand";"Fine Sand"
3601;0;0.58;2.43;70.04;26.95;"X3601";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";99.161;4.045;6.649;73.05;26.95;"3601";"Very Coarse Silt";"Very Coarse Silt"
3603;0;0.09;2.78;97.02;0.1;"X3603";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.993;2.966;59.83;99.897;0.103;"3603";"Fine Sand";"Fine Sand"
3607;0;0.39;1.78;91.79;6.04;"X3607";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";121.903;3.036;52.426;93.958;6.042;"3607";"Very Fine Sand";"Very Fine Sand"
3611;0;0.76;7.79;90.94;0.5;"X3611";"Fine Sand,Moderately Sorted,Symmetrical,Platykurtic";"Sand";133.389;2.906;64.48;99.495;0.505;"3611";"Fine Sand";"Fine Sand"
3615;0;0.15;0.54;54.09;45.21;"X3615";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Platykurtic";"Muddy Sand";71.178;4.749;1.68;54.79;45.21;"3615";"Very Coarse Silt";"Very Coarse Silt"
3617;0;0.42;2.89;78.67;18.02;"X3617";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";110.322;3.388;25.467;81.977;18.023;"3617";"Very Fine Sand";"Very Fine Sand"
3620;0;1.42;4.56;72.32;21.69;"X3620";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";108.047;3.684;13.477;78.305;21.695;"3620";"Very Fine Sand";"Very Fine Sand"
3622;0;0.32;1.21;94.77;3.71;"X3622";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";123.524;3.017;54.648;96.293;3.707;"3622";"Very Fine Sand";"Very Fine Sand"
3623;0;0.07;0.45;99.33;0.15;"X3623";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.815;2.991;57.913;99.847;0.153;"3623";"Fine Sand";"Fine Sand"
3624;0;0.29;1.34;91.42;6.95;"X3624";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";120.565;3.052;51.023;93.049;6.951;"3624";"Very Fine Sand";"Very Fine Sand"
3627;0;0.16;1.69;93.24;4.91;"X3627";"Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";122.694;3.027;53.506;95.091;4.909;"3627";"Very Fine Sand";"Very Fine Sand"
3628;0;0.74;3.21;83.07;12.99;"X3628";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.432;3.102;45.446;87.014;12.986;"3628";"Very Fine Sand";"Very Fine Sand"
3629;0;3;15.66;75.86;5.49;"X3629";"Fine Sand,Moderately Sorted,Symmetrical,Mesokurtic";"Sand";141.445;2.788;70.665;94.513;5.487;"3629";"Fine Sand";"Fine Sand"
3630;0;0.61;2.54;67.26;29.6;"X3630";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Leptokurtic";"Muddy Sand";95.704;4.172;5.13;70.403;29.597;"3630";"Very Coarse Silt";"Very Coarse Silt"
3631;0;6;18.85;39.85;35.31;"X3631";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Mesokurtic";"Muddy Sand";104.733;4.02;4.746;64.694;35.306;"3631";"Very Coarse Silt";"Very Coarse Silt"
3632;0;0.94;7.02;84.3;7.73;"X3632";"Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";125.737;2.992;54.675;92.265;7.735;"3632";"Fine Sand";"Fine Sand"
3633;0;0.94;11.54;85.8;1.71;"X3633";"Fine Sand,Moderately Sorted,Symmetrical,Mesokurtic";"Sand";136.849;2.869;67.055;98.291;1.709;"3633";"Fine Sand";"Fine Sand"
3636;0;0.27;5.76;86.98;6.98;"X3636";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";124.561;3.005;54.105;93.019;6.981;"3636";"Very Fine Sand";"Very Fine Sand"
3639;0;1.14;11.4;83.41;4.05;"X3639";"Fine Sand,Moderately Sorted,Symmetrical,Mesokurtic";"Sand";134.611;2.893;63.855;95.948;4.052;"3639";"Fine Sand";"Fine Sand"
3643;0;0.67;2.61;72.42;24.3;"X3643";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";102.743;3.891;9.06;75.697;24.303;"3643";"Very Fine Sand";"Very Fine Sand"
3644;0;1.06;3.29;58.47;37.19;"X3644";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Mesokurtic";"Muddy Sand";85.22;4.454;2.874;62.815;37.185;"3644";"Very Coarse Silt";"Very Coarse Silt"
3651;0;0.26;1.38;80.12;18.24;"X3651";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";108.802;3.428;23.846;81.762;18.238;"3651";"Very Fine Sand";"Very Fine Sand"
3653;0;0.19;0.87;90.15;8.8;"X3653";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";118.288;3.08;48.567;91.203;8.797;"3653";"Very Fine Sand";"Very Fine Sand"
3660;0;0.6;2.77;73.24;23.39;"X3660";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";103.951;3.832;10.219;76.612;23.388;"3660";"Very Fine Sand";"Very Fine Sand"
3661;0;0.24;1.1;90.33;8.33;"X3661";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";118.973;3.071;49.262;91.667;8.333;"3661";"Very Fine Sand";"Very Fine Sand"
3665;0;0.31;0.68;82.01;17;"X3665";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";109.696;3.299;31.299;82.997;17.003;"3665";"Very Fine Sand";"Very Fine Sand"
3666;0;0.35;4.22;93.49;1.94;"X3666";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.968;2.966;59.079;98.064;1.936;"3666";"Fine Sand";"Fine Sand"
3667;0;0.64;4.43;88.68;6.25;"X3667";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";124.358;3.007;54.27;93.751;6.249;"3667";"Very Fine Sand";"Very Fine Sand"
3669;0;0.22;1.35;88.26;10.16;"X3669";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";117.361;3.091;47.332;89.836;10.164;"3669";"Very Fine Sand";"Very Fine Sand"
3671;0;0.24;1.54;91.43;6.79;"X3671";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";120.85;3.049;51.307;93.213;6.787;"3671";"Very Fine Sand";"Very Fine Sand"
3673;0.15;13.3;65.88;20.53;0.14;"X3673";"Medium Sand,Moderately Sorted,Fine Skewed,Very Leptokurtic";"Slightly Gravelly Sand";340.385;1.682;489.346;99.708;0.137;"3673";"Medium Sand";"Medium Sand"
3677;0.04;7.63;58.39;33.6;0.34;"X3677";"Medium Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Slightly Gravelly Sand";302.517;1.976;278.243;99.613;0.342;"3677";"Medium Sand";"Medium Sand"
3681;0;0.35;2.37;68.43;28.85;"X3681";"Very Coarse Silt,Very Poorly Sorted,Very Fine Skewed,Leptokurtic";"Muddy Sand";96.464;4.142;5.474;71.151;28.849;"3681";"Very Coarse Silt";"Very Coarse Silt"
3684;0;0.13;0.8;74.94;24.14;"X3684";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";101.375;3.906;9.002;75.862;24.138;"3684";"Very Fine Sand";"Very Fine Sand"
3693;0;0.12;0.8;87.28;11.8;"X3693";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";115.173;3.118;45.118;88.201;11.799;"3693";"Very Fine Sand";"Very Fine Sand"
3696;0;0.29;1.02;84.92;13.76;"X3696";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";113.439;3.14;43.12;86.237;13.763;"3696";"Very Fine Sand";"Very Fine Sand"
3697;0.08;0.78;2.66;96.37;0.1;"X3697";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Slightly Gravelly Sand";128.614;2.959;60.378;99.817;0.1;"3697";"Fine Sand";"Fine Sand"
3698;0;0.53;1.98;91.87;5.62;"X3698";"Very Fine Sand,Moderately Sorted,Fine Skewed,Mesokurtic";"Sand";122.601;3.028;53.146;94.379;5.621;"3698";"Very Fine Sand";"Very Fine Sand"
3701;0.04;1.84;10.61;86.85;0.67;"X3701";"Fine Sand,Moderately Sorted,Coarse Skewed,Mesokurtic";"Slightly Gravelly Sand";137.835;2.859;68.486;99.29;0.67;"3701";"Fine Sand";"Fine Sand"
3702;0;0.28;1.89;90.74;7.08;"X3702";"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";120.916;3.048;51.24;92.923;7.077;"3702";"Very Fine Sand";"Very Fine Sand"
3704;0;0.26;1.7;95.77;2.27;"X3704";"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.225;2.997;56.615;97.733;2.267;"3704";"Fine Sand";"Fine Sand"
3712;0;0.32;0.96;82.75;15.97;"X3712";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";111.04;3.171;40.628;84.028;15.972;"3712";"Very Fine Sand";"Very Fine Sand"
3714;0;0.37;2.43;89.12;8.07;"X3714";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";120.49;3.053;50.501;91.925;8.075;"3714";"Very Fine Sand";"Very Fine Sand"
3719;0.14;1.04;0.91;88.89;9.02;"X3719";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Slightly Gravelly Sand";118.933;3.072;48.947;90.84;9.021;"3719";"Very Fine Sand";"Very Fine Sand"
3723;0;0.15;0.97;91.03;7.85;"X3723";"Very Fine Sand,Moderately Sorted,Fine Skewed,Very Leptokurtic";"Sand";119.26;3.068;49.671;92.149;7.851;"3723";"Very Fine Sand";"Very Fine Sand"
3724;0;0.3;1.26;79.08;19.36;"X3724";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";107.469;3.537;19.039;80.643;19.357;"3724";"Very Fine Sand";"Very Fine Sand"
3726;0;0.88;3.05;87.21;8.86;"X3726";"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";120.698;3.051;50.317;91.136;8.864;"3726";"Very Fine Sand";"Very Fine Sand"
3728;0;0.38;1.97;73.3;24.35;"X3728";"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";102.044;3.905;8.903;75.646;24.354;"3728";"Very Fine Sand";"Very Fine Sand"
